Poster_Link,Series_Title,Genre,Director,text-prep-stem
"https://m.media-amazon.com/images/M/MV5BZDkzMTQ1YTMtMWY4Ny00MzExLTkzYzEtNzZhOTczNzU2NTU1XkEyXkFqcGdeQXVyODY3NjMyMDU@._V1_UY98_CR4,0,67,98_AL_.jpg",Gully Boy,"Drama, Music, Romance",Zoya Akhtar,drama music romanc comingofag stori base live street rapper mumbai zoya akhtar vijay varma nakul roshan sahdev ranveer singh vijay raaz
"https://m.media-amazon.com/images/M/MV5BMTQ1NDI5MjMzNF5BMl5BanBnXkFtZTcwMTc0MDQwOQ@@._V1_UY98_CR0,0,67,98_AL_.jpg",Special Chabbis,"Crime, Drama, Thriller",Neeraj Pandey,crime drama thriller gang conmen rob promin rich businessmen politician pose cbi incom tax offic neeraj pandey akshay kumar anupam kher manoj bajpaye jimmi sheirgil
"https://m.media-amazon.com/images/M/MV5BMTEwNjE2OTM4NDZeQTJeQWpwZ15BbWU3MDE2MTE4OTk@._V1_UX67_CR0,0,67,98_AL_.jpg",Short Term 12,Drama,Destin Daniel Cretton,drama someth supervis staff member residenti treatment facil navig troubl water world alongsid cowork longtim boyfriend destin daniel cretton brie larson frantz turner john gallagh jr kaitlyn dever
"https://m.media-amazon.com/images/M/MV5BMTg5MTE2NjA4OV5BMl5BanBnXkFtZTgwMTUyMjczMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Serbuan maut 2: Berandal,"Action, Crime, Thriller",Gareth Evans,action crime thriller short time first raid rama goe undercov thug jakarta plan bring syndic uncov corrupt within polic forc gareth evan iko uwai yayan ruhian arifin putra oka antara
"https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",The Imitation Game,"Biography, Drama, Thriller",Morten Tyldum,biographi drama thriller world war ii english mathemat genius alan ture tri crack german enigma code help fellow mathematician morten tyldum benedict cumberbatch keira knightley matthew good allen leech
"https://m.media-amazon.com/images/M/MV5BMTAwMjU5OTgxNjZeQTJeQWpwZ15BbWU4MDUxNDYxODEx._V1_UX67_CR0,0,67,98_AL_.jpg",Guardians of the Galaxy,"Action, Adventure, Comedy",James Gunn,action adventur comedi group intergalact crimin must pull togeth stop fanat warrior plan purg univers jame gunn chris pratt vin diesel bradley cooper zoe saldana
"https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_UX67_CR0,0,67,98_AL_.jpg",Blade Runner 2049,"Action, Drama, Mystery",Denis Villeneuve,action drama mysteri young blade runner ks discoveri longburi secret lead track former blade runner rick deckard miss thirti year deni villeneuv harrison ford ryan gosl ana de arma dave bautista
"https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Her,"Drama, Romance, Sci-Fi",Spike Jonze,drama romanc scifi near futur lone writer develop unlik relationship oper system design meet everi need spike jonz joaquin phoenix ami adam scarlett johansson rooney mara
"https://m.media-amazon.com/images/M/MV5BMTA2NDc3Njg5NDVeQTJeQWpwZ15BbWU4MDc1NDcxNTUz._V1_UX67_CR0,0,67,98_AL_.jpg",Bohemian Rhapsody,"Biography, Drama, Music",Bryan Singer,biographi drama music stori legendari british rock band queen lead singer freddi mercuri lead famous perform live aid bryan singer rami malek luci boynton gwilym lee ben hardi
"https://m.media-amazon.com/images/M/MV5BMDE5OWMzM2QtOTU2ZS00NzAyLWI2MDEtOTRlYjIxZGM0OWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Revenant,"Action, Adventure, Drama",Alejandro G. Iñárritu,action adventur drama frontiersman fur trade expedit fight surviv maul bear left dead member hunt team alejandro g iñárritu leonardo dicaprio tom hardi poulter domhnal gleeson
"https://m.media-amazon.com/images/M/MV5BZThjMmQ5YjktMTUyMC00MjljLWJmMTAtOWIzNDIzY2VhNzQ0XkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_UX67_CR0,0,67,98_AL_.jpg",The Perks of Being a Wallflower,"Drama, Romance",Stephen Chbosky,drama romanc introvert freshman taken wing two senior welcom real world stephen chboski logan lerman emma watson ezra miller paul rudd
"https://m.media-amazon.com/images/M/MV5BMjEzMzMxOTUyNV5BMl5BanBnXkFtZTcwNjI3MDc5Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg",Tropa de Elite 2: O Inimigo Agora é Outro,"Action, Crime, Drama",José Padilha,action crime drama prison riot formercaptain nascimento high rank secur offic rio de janeiro swept bloodi polit disput involv govern offici paramilitari group josé padilha wagner moura irandhir santo andré ramiro milhem cortaz
"https://m.media-amazon.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_UY98_CR0,0,67,98_AL_.jpg",The King's Speech,"Biography, Drama, History",Tom Hooper,biographi drama histori stori king georg vi impromptu ascens throne british empir speech therapist help unsur monarch overcom stammer tom hooper colin firth geoffrey rush helena bonham carter derek jacobi
"https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Help,Drama,Tate Taylor,drama aspir author civil right movement decid write book detail african american maid point view white famili work hardship go daili basi tate taylor emma stone viola davi octavia spencer bryce dalla howard
"https://m.media-amazon.com/images/M/MV5BYzE5MjY1ZDgtMTkyNC00MTMyLThhMjAtZGI5OTE1NzFlZGJjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Deadpool,"Action, Adventure, Comedy",Tim Miller,action adventur comedi wisecrack mercenari get experi becom immort ugli set track man ruin look tim miller ryan reynold morena baccarin tj miller ed skrein
"https://m.media-amazon.com/images/M/MV5BMTQ0MzQxODQ0MV5BMl5BanBnXkFtZTgwNTQ0NzY4NDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Darbareye Elly,"Drama, Mystery",Asghar Farhadi,drama mysteri mysteri disappear kindergarten teacher picnic north iran follow seri misadventur fellow travel asghar farhadi golshifteh farahani shahab hosseini taraneh alidoosti merila zarei
"https://m.media-amazon.com/images/M/MV5BYjU1NjczNzYtYmFjOC00NzkxLTg4YTUtNGYzMTk3NTU0ZDE3XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR0,0,67,98_AL_.jpg",Dev.D,"Drama, Romance",Anurag Kashyap,drama romanc break childhood sweetheart young man find solac drug meanwhil teenag girl caught world prostitut destroy find redempt anurag kashyap abhay deol mahi gill kalki koechlin dibyendu bhattacharya
"https://m.media-amazon.com/images/M/MV5BNTFmMjM3M2UtOTIyZC00Zjk3LTkzODUtYTdhNGRmNzFhYzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Yip Man,"Action, Biography, Drama",Wilson Yip,action biographi drama japanes invas china wealthi martial artist forc leav home citi occupi littl mean provid ip man remain member citi must find way surviv wilson yip donni yen simon yam siuwong fan ka tung lam
"https://m.media-amazon.com/images/M/MV5BMTUyMTA4NDYzMV5BMl5BanBnXkFtZTcwMjk5MzcxMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",My Name Is Khan,Drama,Karan Johar,drama indian muslim man asperg syndrom take challeng speak presid unit state serious embark crosscountri journey karan johar shah rukh khan kajol sheetal menon kati kean
"https://m.media-amazon.com/images/M/MV5BMjE2NjEyMDg0M15BMl5BanBnXkFtZTcwODYyODg5Mg@@._V1_UY98_CR0,0,67,98_AL_.jpg",Nefes: Vatan Sagolsun,"Action, Drama, Thriller",Levent Semerci,action drama thriller stori man turkish task forc must defend relay station levent semerci erdem mete horozoglu ilker kizmaz bari bagci
"https://m.media-amazon.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Slumdog Millionaire,"Drama, Romance",Danny Boyle,drama romanc mumbai teenag reflect life accus cheat indian version want millionair danni boyl loveleen tandan dev patel freida pinto saurabh shukla
"https://m.media-amazon.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Black Swan,"Drama, Thriller",Darren Aronofsky,drama thriller commit dancer struggl maintain saniti win lead role product tchaikovski swan lake darren aronofski natali portman mila kuni vincent cassel winona ryder
"https://m.media-amazon.com/images/M/MV5BYmI1ODU5ZjMtNWUyNC00YzllLThjNzktODE1M2E4OTVmY2E5XkEyXkFqcGdeQXVyMTExNzQzMDE0._V1_UY98_CR1,0,67,98_AL_.jpg",Tropa de Elite,"Action, Crime, Drama",José Padilha,action crime drama rio de janeiro captain nascimento find substitut posit tri take drug dealer crimin pope visit josé padilha wagner moura andré ramiro caio junqueira milhem cortaz
"https://m.media-amazon.com/images/M/MV5BNDYxNjQyMjAtNTdiOS00NGYwLWFmNTAtNThmYjU5ZGI2YTI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Avengers,"Action, Adventure, Sci-Fi",Joss Whedon,action adventur scifi earth mightiest hero must come togeth learn fight team go stop mischiev loki alien armi enslav human joss whedon robert downey jr chris evan scarlett johansson jeremi renner
"https://m.media-amazon.com/images/M/MV5BMGRkZThmYzEtYjQxZC00OWEzLThjYjAtYzFkMjY0NGZkZWI4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Persepolis,"Animation, Biography, Drama",Vincent Paronnaud,anim biographi drama precoci outspoken iranian girl grow islam revolut vincent paronnaud marjan satrapi chiara mastroianni catherin deneuv gena rowland
"https://m.media-amazon.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Dallas Buyers Club,"Biography, Drama",Jean-Marc Vallée,biographi drama dalla electrician hustler ron woodroof work around system help aid patient get medic need diagnos diseas jeanmarc vallé matthew mcconaughey jennif garner jare leto steve zahn
"https://m.media-amazon.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Pursuit of Happyness,"Biography, Drama",Gabriele Muccino,biographi drama struggl salesman take custodi son pois begin lifechang profession career gabriel muccino smith thandi newton jaden smith brian howe
"https://m.media-amazon.com/images/M/MV5BZDMxOGZhNWYtMzRlYy00Mzk5LWJjMjEtNmQ4NDU4M2QxM2UzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Blood Diamond,"Adventure, Drama, Thriller",Edward Zwick,adventur drama thriller fisherman smuggler syndic businessmen match wit possess priceless diamond edward zwick leonardo dicaprio djimon hounsou jennif connelli kagiso kuyper
"https://m.media-amazon.com/images/M/MV5BNGNiNmU2YTMtZmU4OS00MjM0LTlmYWUtMjVlYjAzYjE2N2RjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",The Bourne Ultimatum,"Action, Mystery, Thriller",Paul Greengrass,action mysteri thriller jason bourn dodg ruthless cia offici agent new assassin program search origin life train killer paul greengrass matt damon edgar ramírez joan allen julia stile
"https://m.media-amazon.com/images/M/MV5BMTM1ODIwNzM5OV5BMl5BanBnXkFtZTcwNjk5MDkyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Bin-jip,"Crime, Drama, Romance",Ki-duk Kim,crime drama romanc transient young man break empti home partak vacat resid live day kiduk kim seungyun lee hee jae hyukho kwon jinmo joo
"https://m.media-amazon.com/images/M/MV5BODZmYjMwNzEtNzVhNC00ZTRmLTk2M2UtNzE1MTQ2ZDAxNjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Sin City,"Crime, Thriller",Frank Miller,crime thriller movi explor dark miser town basin citi tell stori three differ peopl caught violent corrupt frank miller quentin tarantino robert rodriguez mickey rourk clive owen
"https://m.media-amazon.com/images/M/MV5BMTc3MjkzMDkxN15BMl5BanBnXkFtZTcwODAyMTU1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Le scaphandre et le papillon,"Biography, Drama",Julian Schnabel,biographi drama true stori ell editor jeandominiqu baubi suffer stroke live almost total paralyz bodi left eye not paralyz julian schnabel laura obiol mathieu amalr emmanuell seigner mariejosé croze
"https://m.media-amazon.com/images/M/MV5BMjE0MTY2MDI3NV5BMl5BanBnXkFtZTcwNTc1MzEzMQ@@._V1_UY98_CR2,0,67,98_AL_.jpg",G.O.R.A.,"Adventure, Comedy, Sci-Fi",Ömer Faruk Sorak,adventur comedi scifi slick young turk kidnap extraterrestri show great « humanitarian spirit » outwit evil commanderinchief planet gora ömer faruk sorak cem yilmaz özge özberk ozan güven safak sezer
"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Ratatouille,"Animation, Adventure, Comedy",Brad Bird,anim adventur comedi rat cook make unusu allianc young kitchen worker famous restaur brad bird jan pinkava brad garrett lou romano patton oswalt
"https://m.media-amazon.com/images/M/MV5BMDI5ZWJhOWItYTlhOC00YWNhLTlkNzctNDU5YTI1M2E1MWZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",Casino Royale,"Action, Adventure, Thriller",Martin Campbell,action adventur thriller earn status licenc kill secret agent jame bond set first mission bond must defeat privat banker fund terrorist highstak game poker casino royal montenegro martin campbel daniel craig eva green judi dench jeffrey wright
"https://m.media-amazon.com/images/M/MV5BNmFiYmJmN2QtNWQwMi00MzliLThiOWMtZjQxNGRhZTQ1MjgyXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Kill Bill: Vol. 2,"Action, Crime, Thriller",Quentin Tarantino,action crime thriller bride continu quest vengeanc former boss lover bill reclus bouncer budd treacher oneey ell quentin tarantino uma thurman david carradin michael madsen daryl hannah
"https://m.media-amazon.com/images/M/MV5BYmViZTY1OWEtMTQxMy00OGQ5LTgzZjAtYTQzOTYxNjliYTI4XkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_UY98_CR1,0,67,98_AL_.jpg",Vozvrashchenie,Drama,Andrey Zvyagintsev,drama russian wilder two brother face rang new conflict emot father man know singl photograph resurfac andrey zvyagintsev vladimir garin ivan dobronravov konstantin lavronenko nataliya vdovina
"https://m.media-amazon.com/images/M/MV5BZGYxOTRlM2MtNWRjZS00NDk2LWExM2EtMDFiYTgyMGJkZGYyXkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_UY98_CR1,0,67,98_AL_.jpg",Bom Yeoareum Gaeul Gyeoul Geurigo Bom,"Drama, Romance",Ki-duk Kim,drama romanc boy rais buddhist monk isol float templ year pass like season kiduk kim kiduk kim yeongsu oh jongho kim kim youngmin
"https://m.media-amazon.com/images/M/MV5BMjE0NDk2NjgwMV5BMl5BanBnXkFtZTYwMTgyMzA3._V1_UX67_CR0,0,67,98_AL_.jpg",Mar adentro,"Biography, Drama",Alejandro Amenábar,biographi drama factual stori spaniard ramon sampedro fought thirtyyear campaign favor euthanasia right die alejandro amenábar javier bardem belén rueda lola dueña mabel rivera
"https://m.media-amazon.com/images/M/MV5BODEyYmQxZjUtZGQ0NS00ZTAwLTkwOGQtNGY2NzEwMWE0MDc3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Cinderella Man,"Biography, Drama, History",Ron Howard,biographi drama histori stori jame j braddock suppos washedup boxer came back becom champion inspir ron howard russel crow rené zellweg craig bierko paul giamatti
"https://m.media-amazon.com/images/M/MV5BYmVjNDIxODAtNWZiZi00ZDBlLWJmOTUtNDNjMGExNTViMzE1XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Kal Ho Naa Ho,"Comedy, Drama, Musical",Nikkhil Advani,comedi drama music naina introvert perpetu depress girl life chang meet aman aman secret chang live forev embroil rohit naina best friend conceal love nikkhil advani preiti zinta shah rukh khan saif ali khan jaya bachchan
"https://m.media-amazon.com/images/M/MV5BM2U0NTcxOTktN2MwZS00N2Q2LWJlYWItMTg0NWIyMDIxNzU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Mou gaan dou,"Action, Crime, Drama",Andrew Lau,action crime drama stori mole polic depart undercov cop object find mole cop andrew lau alan mak andi lau toni chiuwai leung anthoni chausang wong
"https://m.media-amazon.com/images/M/MV5BNGYyZGM5MGMtYTY2Ni00M2Y1LWIzNjQtYWUzM2VlNGVhMDNhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Pirates of the Caribbean: The Curse of the Black Pearl,"Action, Adventure, Fantasy",Gore Verbinski,action adventur fantasi blacksmith turner team eccentr pirat captain jack sparrow save love governor daughter jack former pirat alli undead gore verbinski johnni depp geoffrey rush orlando bloom keira knightley
"https://m.media-amazon.com/images/M/MV5BMmU3NzIyODctYjVhOC00NzBmLTlhNWItMzBlODEwZTlmMjUzXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",Big Fish,"Adventure, Drama, Fantasy",Tim Burton,adventur drama fantasi frustrat son tri determin fact fiction die father life tim burton ewan mcgregor albert finney billi crudup jessica lang
"https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Incredibles,"Animation, Action, Adventure",Brad Bird,anim action adventur famili undercov superhero tri live quiet suburban life forc action save world brad bird craig nelson samuel l jackson holli hunter jason lee
"https://m.media-amazon.com/images/M/MV5BMjM2NTYxMTE3OV5BMl5BanBnXkFtZTgwNDgwNjgwMzE@._V1_UY98_CR3,0,67,98_AL_.jpg",Yeopgijeogin geunyeo,"Comedy, Drama, Romance",Jae-young Kwak,comedi drama romanc young man see drunk cute woman stand close track metro station seoul pull back end get troubl repeat start train jaeyoung kwak taehyun cha jun jihyun inmun kim song woksuk
"https://m.media-amazon.com/images/M/MV5BMTkwNTg2MTI1NF5BMl5BanBnXkFtZTcwMDM1MzUyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Dogville,"Crime, Drama",Lars von Trier,crime drama woman run mob reluct accept small colorado communiti exchang labor search visit town find support price lar von trier nicol kidman paul bettani lauren bacal harriet andersson
"https://m.media-amazon.com/images/M/MV5BMjA2MzM4NjkyMF5BMl5BanBnXkFtZTYwMTQ2ODc5._V1_UY98_CR2,0,67,98_AL_.jpg",Vizontele,"Comedy, Drama",Yilmaz Erdogan,comedi drama live resid small anatolian villag chang televis introduc yilmaz erdogan ömer faruk sorak yilmaz erdogan demet akbag altan erkek
"https://m.media-amazon.com/images/M/MV5BZjZlZDlkYTktMmU1My00ZDBiLWFlNjEtYTBhNjVhOTM4ZjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Donnie Darko,"Drama, Mystery, Sci-Fi",Richard Kelly,drama mysteri scifi narrowli escap bizarr accid troubl teenag plagu vision man larg rabbit suit manipul commit seri crime richard kelli jake gyllenha jena malon mari mcdonnel holm osborn
"https://m.media-amazon.com/images/M/MV5BZjk3YThkNDktNjZjMS00MTBiLTllNTAtYzkzMTU0N2QwYjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Magnolia,Drama,Paul Thomas Anderson,drama epic mosaic interrel charact search love forgiv mean san fernando valley paul thoma anderson tom cruis jason robard juliann moor philip seymour hoffman
"https://m.media-amazon.com/images/M/MV5BNDVkYWMxNWEtNjc2MC00OGI5LWI3NmUtYWUwNDQyOTc3YmY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Dancer in the Dark,"Crime, Drama, Musical",Lars von Trier,crime drama music east european girl travel unit state young son expect like hollywood film lar von trier björk catherin deneuv david mors peter stormar
"https://m.media-amazon.com/images/M/MV5BNmE1MDk4OWEtYjk1NS00MWU2LTk5ZWItYjZhYmRkODRjMDc0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Straight Story,"Biography, Drama",David Lynch,biographi drama old man make long journey lawnmow mend relationship ill brother david lynch richard farnsworth sissi spacek jane galloway heitz joseph carpent
"https://m.media-amazon.com/images/M/MV5BMmMzOWNhNTYtYmY0My00OGJiLWIzNDUtZWRhNGY0NWFjNzFmXkEyXkFqcGdeQXVyNjUxMDQ0MTg@._V1_UX67_CR0,0,67,98_AL_.jpg",Pâfekuto burû,"Animation, Crime, Mystery",Satoshi Kon,anim crime mysteri pop singer give career becom actress slowli goe insan start stalk obsess fan seem ghost past satoshi kon junko iwao rica matsumoto shinpachi tsuji masaaki ôkura
"https://m.media-amazon.com/images/M/MV5BYTg3Yjc4N2QtZDdlNC00NmU2LWFiYjktYjI3NTMwMjk4M2FmXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY98_CR4,0,67,98_AL_.jpg",Festen,Drama,Thomas Vinterberg,drama helg th birthday parti unpleas famili truth reveal thoma vinterberg ulrich thomsen hen moritzen thoma bo larsen paprika steen
"https://m.media-amazon.com/images/M/MV5BMjE3ZDA5ZmUtYTk1ZS00NmZmLWJhNTItYjIwZjUwN2RjNzIyXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UX67_CR0,0,67,98_AL_.jpg",Central do Brasil,Drama,Walter Salles,drama emot journey former school teacher write letter illiter peopl young boy whose mother die search father never knew walter sall fernanda montenegro vinícius de oliveira marília pêra soia lira
"https://m.media-amazon.com/images/M/MV5BMjIxNDU2Njk0OV5BMl5BanBnXkFtZTgwODc3Njc3NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Iron Giant,"Animation, Action, Adventure",Brad Bird,anim action adventur young boy befriend giant robot outer space paranoid govern agent want destroy brad bird eli marienth harri connick jr jennif aniston vin diesel
"https://m.media-amazon.com/images/M/MV5BMTk2MjcxNjMzN15BMl5BanBnXkFtZTgwMTE3OTEwNjE@._V1_UY98_CR3,0,67,98_AL_.jpg",Knockin' on Heaven's Door,"Action, Crime, Comedy",Thomas Jahn,action crime comedi two termin ill patient escap hospit steal car rush toward sea thoma jahn til schweiger jan josef liefer thierri van wervek moritz bleibtreu
"https://m.media-amazon.com/images/M/MV5BNGY5NWIxMjAtODBjNC00MmZhLTk1ZTAtNGRhYThlOTNjMTQwXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",Sling Blade,Drama,Billy Bob Thornton,drama karl childer simpl man hospit sinc childhood murder mother lover releas start new life small town billi bob thornton billi bob thornton dwight yoakam jt walsh john ritter
